"Country","Code","Year","Traditional biofuels","Other renewables (modern biofuels, geothermal, wave & tidal)","Wind","Solar PV","Hydropower"
"Mexico","MEX","1968","","0.0","0.0","0.0",""
"Mexico","MEX","1969","","0.0","0.0","0.0",""
"Mexico","MEX","1970","","0.0","0.0","0.0",""
"Mexico","MEX","1971","","0.0","0.0","0.0",""
"Mexico","MEX","1972","","0.0","0.0","0.0",""
"Mexico","MEX","1973","","0.161","0.0","0.0",""
"Mexico","MEX","1974","","0.46299999999999997","0.0","0.0",""
"Mexico","MEX","1975","","0.518","0.0","0.0",""
"Mexico","MEX","1976","","0.579","0.0","0.0",""
"Mexico","MEX","1977","","0.5920000000000001","0.0","0.0",""
"Mexico","MEX","1978","","0.598","0.0","0.0",""
"Mexico","MEX","1979","","1.0190000000000001","0.0","0.0",""
"Mexico","MEX","1980","","0.915","0.0","0.0",""
"Mexico","MEX","1981","","0.9640000000000001","0.0","0.0",""
"Mexico","MEX","1982","","1.296","0.0","0.0",""
"Mexico","MEX","1983","","1.3530000000000002","0.0","0.0",""
"Mexico","MEX","1984","","1.4240000000000002","0.0","0.0",""
"Mexico","MEX","1985","","1.641","0.0","0.0",""
"Mexico","MEX","1986","","3.3939999999999997","0.0","0.0",""
"Mexico","MEX","1987","","4.418","0.0","0.0",""
"Mexico","MEX","1988","","4.633","0.0","0.0",""
"Mexico","MEX","1989","","4.675","0.0","0.0",""
"Mexico","MEX","1990","","5.1240000000000325","0.001","0.001",""
"Mexico","MEX","1991","","5.83251247537758","0.001","0.002",""
"Mexico","MEX","1992","","6.3655229809586835","0.001","0.003",""
"Mexico","MEX","1993","","6.49976066973084","0.001","0.004",""
"Mexico","MEX","1994","","6.2185254000069605","0.005","0.005",""
"Mexico","MEX","1995","","6.414443480664942","0.006999999999999999","0.005",""
"Mexico","MEX","1996","","6.1845551543007575","0.006","0.006",""
"Mexico","MEX","1997","","5.883246224556832","0.012","0.006",""
"Mexico","MEX","1998","","6.138586031724148","0.015","0.006999999999999999",""
"Mexico","MEX","1999","","6.0600013131976365","0.017","0.006999999999999999",""
"Mexico","MEX","2000","","6.358645108338804","0.019","0.006999999999999999",""
"Mexico","MEX","2001","","6.247497045305319","0.018000000000000002","0.008",""
"Mexico","MEX","2002","","6.071060368399867","0.021","0.008",""
"Mexico","MEX","2003","","6.949712538701905","0.019","0.008",""
"Mexico","MEX","2004","","7.2618343359468165","0.02","0.009000000000000001",""
"Mexico","MEX","2005","","8.13751914","0.019","0.009000000000000001",""
"Mexico","MEX","2006","","7.487386849999997","0.045","0.01",""
"Mexico","MEX","2007","","8.249912840999997","0.2484","0.009000000000000001",""
"Mexico","MEX","2008","","7.896158096000001","0.255","0.019",""
"Mexico","MEX","2009","","7.547069262999999","0.596","0.027000000000000003",""
"Mexico","MEX","2010","","7.446049652999999","1.3219999999999998","0.031",""
"Mexico","MEX","2011","","7.366924462","1.3956","0.040999999999999995",""
"Mexico","MEX","2012","","6.760935214","3.2969999999999997","0.069",""
"Mexico","MEX","2013","","7.3222607779999995","4.18505","0.106",""
"Mexico","MEX","2014","","7.136634289000001","6.426","0.221",""
"Mexico","MEX","2015","","7.4410524649999985","8.744950000000001","0.24600000000000002",""
"Mexico","MEX","2016","","7.212949999999998","10.555111320314778","0.4242872208",""
"Netherlands","NLD","1965","","0.0","0.0","0.0",""
"Netherlands","NLD","1966","","0.0","0.0","0.0",""
"Netherlands","NLD","1967","","0.0","0.0","0.0",""
"Netherlands","NLD","1968","","0.0","0.0","0.0",""
"Netherlands","NLD","1969","","0.0","0.0","0.0",""
"Netherlands","NLD","1970","","0.0","0.0","0.0",""
"Netherlands","NLD","1971","","0.0","0.0","0.0",""
"Netherlands","NLD","1972","","0.0","0.0","0.0",""
"Netherlands","NLD","1973","","0.0","0.0","0.0",""
"Netherlands","NLD","1974","","0.0","0.0","0.0",""
"Netherlands","NLD","1975","","0.8029999999999999","0.0","0.0",""
"Netherlands","NLD","1976","","0.872","0.0","0.0",""
"Netherlands","NLD","1977","","0.867","0.0","0.0",""
"Netherlands","NLD","1978","","1.2109999999999999","0.0","0.0",""
"Netherlands","NLD","1979","","1.1059999999999999","0.0","0.0",""
"Netherlands","NLD","1980","","1.024","0.0","0.0",""
"Netherlands","NLD","1981","","1.085","0.0","0.0",""
"Netherlands","NLD","1982","","0.265","0.0","0.0",""
"Netherlands","NLD","1983","","0.231","0.0","0.0",""
"Netherlands","NLD","1984","","0.017","0.0","0.0",""
"Netherlands","NLD","1985","","0.441","0.0","0.0",""
"Netherlands","NLD","1986","","0.5529999999999999","0.001","0.0",""
"Netherlands","NLD","1987","","0.7020000000000001","0.002","0.0",""
"Netherlands","NLD","1988","","0.835","0.016","0.0",""
"Netherlands","NLD","1989","","0.9","0.023","0.0",""
"Netherlands","NLD","1990","","0.67","0.055999999999999994","0.0",""
"Netherlands","NLD","1991","","0.75","0.08800000000000001","0.0",""
"Netherlands","NLD","1992","","0.752","0.147","0.001",""
"Netherlands","NLD","1993","","0.863","0.174","0.001",""
"Netherlands","NLD","1994","","0.9390000000000001","0.23800000000000002","1e-05",""
"Netherlands","NLD","1995","","1.0170000000000001","0.317","0.001",""
"Netherlands","NLD","1996","","1.3159999999999998","0.43700000000000006","0.002",""
"Netherlands","NLD","1997","","1.463","0.475","0.002",""
"Netherlands","NLD","1998","","1.590281","0.64","0.0035",""
"Netherlands","NLD","1999","","1.7883380000000002","0.645","0.00527",""
"Netherlands","NLD","2000","","2.013194","0.8290000000000001","0.00771",""
"Netherlands","NLD","2001","","2.358034","0.825","0.013059999999999999",""
"Netherlands","NLD","2002","","2.906752","0.946","0.01704",""
"Netherlands","NLD","2003","","2.547534","1.318","0.030739999999999996",""
"Netherlands","NLD","2004","","3.324906","1.867","0.033139999999999996",""
"Netherlands","NLD","2005","","5.276719","2.0669999999999997","0.034199",""
"Netherlands","NLD","2006","","5.194","2.734","0.035223000000000004",""
"Netherlands","NLD","2007","","4.026282","3.437","0.035712",""
"Netherlands","NLD","2008","","5.082893","4.258333","0.038889",""
"Netherlands","NLD","2009","","6.111000000000001","4.5833330000000005","0.044444",""
"Netherlands","NLD","2010","","7.058056","3.9930559999999997","0.059444000000000004",""
"Netherlands","NLD","2011","","7.083558999999999","5.1001710000000005","0.100344",""
"Netherlands","NLD","2012","","7.2036050000000005","4.9818289999999985","0.253753",""
"Netherlands","NLD","2013","","5.954","5.627148","0.5159",""
"Netherlands","NLD","2014","","5.013182","5.797333999999999","0.784762",""
"Netherlands","NLD","2015","","4.93","7.549873","1.121509",""
"Netherlands","NLD","2016","","4.268478260869571","7.942866806254791","1.5319287866724485",""
"New Zealand","NZL","1965","","1.348","0.0","0.0",""
"New Zealand","NZL","1966","","1.359","0.0","0.0",""
"New Zealand","NZL","1967","","1.1340000000000001","0.0","0.0",""
"New Zealand","NZL","1968","","1.295","0.0","0.0",""
"New Zealand","NZL","1969","","1.327","0.0","0.0",""
"New Zealand","NZL","1970","","1.273","0.0","0.0",""
"New Zealand","NZL","1971","","1.256","0.0","0.0",""
"New Zealand","NZL","1972","","1.2570000000000001","0.0","0.0",""
"New Zealand","NZL","1973","","1.2429999999999999","0.0","0.0",""
"New Zealand","NZL","1974","","1.7597221052631715","0.0","0.0",""
"New Zealand","NZL","1975","","1.7868273684210632","0.0","0.0",""
"New Zealand","NZL","1976","","1.7355115789473827","0.0","0.0",""
"New Zealand","NZL","1977","","1.6586694736842242","0.0","0.0",""
"New Zealand","NZL","1978","","1.681827368421065","0.0","0.0",""
"New Zealand","NZL","1979","","1.558248421052644","0.0","0.0",""
"New Zealand","NZL","1980","","1.652143157894749","0.0","0.0",""
"New Zealand","NZL","1981","","1.6192484210526428","0.0","0.0",""
"New Zealand","NZL","1982","","1.6489852631579076","0.0","0.0",""
"New Zealand","NZL","1983","","1.6670484210526435","0.0","0.0",""
"New Zealand","NZL","1984","","1.8190957894736963","0.0","0.0",""
"New Zealand","NZL","1985","","1.6908718152093771","0.0","0.0",""
"New Zealand","NZL","1986","","1.7636987111064353","0.0","0.0",""
"New Zealand","NZL","1987","","1.758564736842115","0.0","0.0",""
"New Zealand","NZL","1988","","1.7679473684210665","0.0","0.0",""
"New Zealand","NZL","1989","","2.260915789473698","0.0","0.0",""
"New Zealand","NZL","1990","","2.6085368421052832","0.0","0.0",""
"New Zealand","NZL","1991","","2.7851684210526524","0.0","0.0",""
"New Zealand","NZL","1992","","2.761105263157916","0.0006909090909090822","0.0",""
"New Zealand","NZL","1993","","2.8832105263158097","0.0009858585858585757","0.0",""
"New Zealand","NZL","1994","","2.7366315789473883","0.0010101010101009982","0.0",""
"New Zealand","NZL","1995","","2.6816304094245647","0.0010101010101009982","0.0",""
"New Zealand","NZL","1996","","2.62549661689126","0.008326262626262524","0.0",""
"New Zealand","NZL","1997","","2.7173842105263333","0.013593555555555414","0.0",""
"New Zealand","NZL","1998","","3.0854571578947567","0.02206969696969669","0.0",""
"New Zealand","NZL","1999","","3.3090652631579167","0.03899292929292885","0.0",""
"New Zealand","NZL","2000","","3.479374736842127","0.1202080808080794","0.0",""
"New Zealand","NZL","2001","","3.3049578947368663","0.13898787878787708","0.0",""
"New Zealand","NZL","2002","","3.2792889336842346","0.15548315959595788","0.0",""
"New Zealand","NZL","2003","","3.1523557144534666","0.14647785454545262","0.0",""
"New Zealand","NZL","2004","","3.2495773874494125","0.3614674989898946","0.0",""
"New Zealand","NZL","2005","","3.5731629092105512","0.6145911649494864","0.0",""
"New Zealand","NZL","2006","","3.905025836315814","0.6212769911111018","0.0",""
"New Zealand","NZL","2007","","4.109832177631605","0.9296244150504944","0.003405894503177061",""
"New Zealand","NZL","2008","","4.757211734427188","1.0581188036868572","0.003430747478787839",""
"New Zealand","NZL","2009","","5.419032629970985","1.477401520179065","0.003451888890909049",""
"New Zealand","NZL","2010","","6.419842543834183","1.6372534217128483","0.003828523748096843",""
"New Zealand","NZL","2011","","6.690893030556139","1.95645181225128","0.004126850273922569",""
"New Zealand","NZL","2012","","6.824734479825668","2.080375582232893","0.0048229455008492565",""
"New Zealand","NZL","2013","","7.015353135225452","2.024367076692197","0.007116062121212036",""
"New Zealand","NZL","2014","","7.850982442402544","2.2143940013866317","0.017580877575757357",""
"New Zealand","NZL","2015","","8.421844224229405","2.3644633987052224","0.034407126868686445",""
"New Zealand","NZL","2016","","8.445445162487538","2.3266118232544963","0.052223580606060034",""
"Norway","NOR","1965","","0.0","0.0","0.0",""
"Norway","NOR","1966","","0.0","0.0","0.0",""
"Norway","NOR","1967","","0.0","0.0","0.0",""
"Norway","NOR","1968","","0.0","0.0","0.0",""
"Norway","NOR","1969","","0.0","0.0","0.0",""
"Norway","NOR","1970","","0.0","0.0","0.0",""
"Norway","NOR","1971","","0.0","0.0","0.0",""
"Norway","NOR","1972","","0.0","0.0","0.0",""
"Norway","NOR","1973","","0.0","0.0","0.0",""
"Norway","NOR","1974","","0.0","0.0","0.0",""
"Norway","NOR","1975","","0.0","0.0","0.0",""
"Norway","NOR","1976","","0.0","0.0","0.0",""
"Norway","NOR","1977","","0.0","0.0","0.0",""
"Norway","NOR","1978","","0.0","0.0","0.0",""
"Norway","NOR","1979","","0.0","0.0","0.0",""
"Norway","NOR","1980","","0.0","0.0","0.0",""
"Norway","NOR","1981","","0.0","0.0","0.0",""
"Norway","NOR","1982","","0.0","0.0","0.0",""
"Norway","NOR","1983","","0.0","0.0","0.0",""
"Norway","NOR","1984","","0.0","0.0","0.0",""
"Norway","NOR","1985","","0.005","0.0","0.0",""
"Norway","NOR","1986","","0.026000000000000002","0.0","0.0",""
"Norway","NOR","1987","","0.021","0.0","0.0",""
"Norway","NOR","1988","","0.027000000000000003","0.0","0.0",""
"Norway","NOR","1989","","0.028999999999999998","0.0","0.0",""
"Norway","NOR","1990","","0.213","0.0","0.0",""
"Norway","NOR","1991","","0.209","0.0","0.0",""
"Norway","NOR","1992","","0.22699999999999998","0.0","0.0",""
"Norway","NOR","1993","","0.243","0.0","0.0",""
"Norway","NOR","1994","","0.27","0.0","0.0",""
"Norway","NOR","1995","","0.289","0.0","0.0",""
"Norway","NOR","1996","","0.303","0.0","0.0",""
"Norway","NOR","1997","","0.24100000000000002","0.0","0.0",""
"Norway","NOR","1998","","0.27","0.0","0.0",""
"Norway","NOR","1999","","0.273","0.014275999999999999","0.0",""
"Norway","NOR","2000","","0.256","0.030199","0.0",""
"Norway","NOR","2001","","0.255","0.028758","0.0",""
"Norway","NOR","2002","","0.25","0.038903","0.0",""
"Norway","NOR","2003","","0.33","0.219796","0.0",""
"Norway","NOR","2004","","0.359","0.259519","0.0",""
"Norway","NOR","2005","","0.33299999999999996","0.50703","0.0",""
"Norway","NOR","2006","","0.38799999999999996","0.636","0.0",""
"Norway","NOR","2007","","0.386","0.892","0.0",""
"Norway","NOR","2008","","0.397","0.9129999999999999","0.007355095890410959",""
"Norway","NOR","2009","","0.22699999999999998","0.977","0.00765",""
"Norway","NOR","2010","","0.35","0.879","0.00801",""
"Norway","NOR","2011","","0.36700000000000005","1.2830000000000001","0.00837",""
"Norway","NOR","2012","","0.35700000000000004","1.548","0.008799041095890409",""
"Norway","NOR","2013","","0.335","1.881","0.00927",""
"Norway","NOR","2014","","0.259","2.217","0.01053",""
"Norway","NOR","2015","","0.19699999999999998","2.515","0.012825",""
"Norway","NOR","2016","","0.19753972602739725","2.115742","0.019132273972602743",""
"Pakistan","PAK","1965","","0.0","0.0","0.0",""
"Pakistan","PAK","1966","","0.0","0.0","0.0",""
"Pakistan","PAK","1967","","0.0","0.0","0.0",""
"Pakistan","PAK","1968","","0.0","0.0","0.0",""
"Pakistan","PAK","1969","","0.0","0.0","0.0",""
"Pakistan","PAK","1970","","0.0","0.0","0.0",""
"Pakistan","PAK","1971","","0.0","0.0","0.0",""
"Pakistan","PAK","1972","","0.0","0.0","0.0",""
"Pakistan","PAK","1973","","0.0","0.0","0.0",""
"Pakistan","PAK","1974","","0.0","0.0","0.0",""
"Pakistan","PAK","1975","","0.0","0.0","0.0",""
"Pakistan","PAK","1976","","0.0","0.0","0.0",""
"Pakistan","PAK","1977","","0.0","0.0","0.0",""
"Pakistan","PAK","1978","","0.0","0.0","0.0",""
"Pakistan","PAK","1979","","0.0","0.0","0.0",""
"Pakistan","PAK","1980","","0.0","0.0","0.0",""
"Pakistan","PAK","1981","","0.0","0.0","0.0",""
"Pakistan","PAK","1982","","0.0","0.0","0.0",""
"Pakistan","PAK","1983","","0.0","0.0","0.0",""
"Pakistan","PAK","1984","","0.0","0.0","0.0",""
"Pakistan","PAK","1985","","0.0","0.0","0.0",""
"Pakistan","PAK","1986","","0.0","0.0","0.0",""
"Pakistan","PAK","1987","","0.0","0.0","0.0",""
"Pakistan","PAK","1988","","0.0","0.0","0.0",""
"Pakistan","PAK","1989","","0.0","0.0","0.0",""
"Pakistan","PAK","1990","","0.0","0.0","0.0",""
"Pakistan","PAK","1991","","0.0","0.0","0.0",""
"Pakistan","PAK","1992","","0.0","0.0","0.0",""
"Pakistan","PAK","1993","","0.0","0.0","0.0",""
"Pakistan","PAK","1994","","0.0","0.0","0.0",""
"Pakistan","PAK","1995","","0.0","0.0","0.0",""
"Pakistan","PAK","1996","","0.0","0.0","0.0",""
"Pakistan","PAK","1997","","0.0","0.0","0.0",""
"Pakistan","PAK","1998","","0.0","0.0","0.0",""
"Pakistan","PAK","1999","","0.0","0.0","0.0",""
"Pakistan","PAK","2000","","0.0","0.0","0.0",""
"Pakistan","PAK","2001","","0.0","0.0","0.0",""
"Pakistan","PAK","2002","","0.0","0.0","0.0",""
"Pakistan","PAK","2003","","0.0","0.0","0.0",""
"Pakistan","PAK","2004","","0.0","0.0","0.0",""
"Pakistan","PAK","2005","","0.0","0.0","0.0",""
"Pakistan","PAK","2006","","0.0","0.0","0.0",""
"Pakistan","PAK","2007","","0.0","0.0","0.0",""
"Pakistan","PAK","2008","","0.0","0.0","0.0",""
"Pakistan","PAK","2009","","0.0","0.0","0.0",""
"Pakistan","PAK","2010","","0.0","0.0","0.0075375",""
"Pakistan","PAK","2011","","0.0","0.0048","0.02345",""
"Pakistan","PAK","2012","","0.0","0.00535","0.054586643835616434",""
"Pakistan","PAK","2013","","0.0","0.15179","0.122275",""
"Pakistan","PAK","2014","","0.154","0.45186","0.2219375",""
"Pakistan","PAK","2015","","0.308","0.7040028729281768","0.3140625",""
"Pakistan","PAK","2016","","0.3088438356164384","1.12523502","0.520672602739726",""
"Peru","PER","1965","","0.0","0.0","0.0",""
"Peru","PER","1966","","0.0","0.0","0.0",""
"Peru","PER","1967","","0.0","0.0","0.0",""
"Peru","PER","1968","","0.0","0.0","0.0",""
"Peru","PER","1969","","0.0","0.0","0.0",""
"Peru","PER","1970","","0.0","0.0","0.0",""
"Peru","PER","1971","","0.22699999999999998","0.0","0.0",""
"Peru","PER","1972","","0.22699999999999998","0.0","0.0",""
"Peru","PER","1973","","0.23","0.0","0.0",""
"Peru","PER","1974","","0.266","0.0","0.0",""
"Peru","PER","1975","","0.266","0.0","0.0",""
"Peru","PER","1976","","0.245","0.0","0.0",""
"Peru","PER","1977","","0.242","0.0","0.0",""
"Peru","PER","1978","","0.215","0.0","0.0",""
"Peru","PER","1979","","0.163","0.0","0.0",""
"Peru","PER","1980","","0.085","0.0","0.0",""
"Peru","PER","1981","","0.076","0.0","0.0",""
"Peru","PER","1982","","0.151","0.0","0.0",""
"Peru","PER","1983","","0.145","0.0","0.0",""
"Peru","PER","1984","","0.142","0.0","0.0",""
"Peru","PER","1985","","0.16899999999999998","0.0","0.0",""
"Peru","PER","1986","","0.154","0.0","0.0",""
"Peru","PER","1987","","0.136","0.0","0.0",""
"Peru","PER","1988","","0.136","0.0","0.0",""
"Peru","PER","1989","","0.145","0.0","0.0",""
"Peru","PER","1990","","0.136","0.0","0.0",""
"Peru","PER","1991","","0.133","0.0","0.0",""
"Peru","PER","1992","","0.133","0.0","0.0",""
"Peru","PER","1993","","0.109","0.0","0.0",""
"Peru","PER","1994","","0.11900000000000001","0.0","0.0",""
"Peru","PER","1995","","0.142","0.0","0.0",""
"Peru","PER","1996","","0.13699999999999998","0.0004","0.0",""
"Peru","PER","1997","","0.154","0.0006","0.0",""
"Peru","PER","1998","","0.126","0.0005","0.0",""
"Peru","PER","1999","","0.139","0.0006","0.0",""
"Peru","PER","2000","","0.158","0.0008","0.0",""
"Peru","PER","2001","","0.163","0.0012","0.0",""
"Peru","PER","2002","","0.18600000000000003","0.0012","0.0",""
"Peru","PER","2003","","0.196","0.0012","0.0",""
"Peru","PER","2004","","0.153","0.0012","0.0",""
"Peru","PER","2005","","0.348","0.0012","0.0",""
"Peru","PER","2006","","0.348","0.0012","0.0",""
"Peru","PER","2007","","0.41700000000000004","0.0012","0.0",""
"Peru","PER","2008","","0.46","0.0012","0.0",""
"Peru","PER","2009","","0.46","0.0012","0.0",""
"Peru","PER","2010","","0.6729999999999999","0.0012","0.0",""
"Peru","PER","2011","","0.675","0.0012","0.0",""
"Peru","PER","2012","","0.6679999999999999","0.0012","0.0597",""
"Peru","PER","2013","","0.96","0.0012","0.1969",""
"Peru","PER","2014","","1.291","0.2575","0.1993",""
"Peru","PER","2015","","1.0739874670039622","0.5943741314886701","0.230255343",""
"Peru","PER","2016","","1.2161889283675142","1.0148544000000002","0.241632",""
"Philippines","PHL","1965","","0.0","0.0","0.0",""
"Philippines","PHL","1966","","0.0","0.0","0.0",""
"Philippines","PHL","1967","","0.0","0.0","0.0",""
"Philippines","PHL","1968","","0.0","0.0","0.0",""
"Philippines","PHL","1969","","0.0","0.0","0.0",""
"Philippines","PHL","1970","","0.0","0.0","0.0",""
"Philippines","PHL","1971","","0.0","0.0","0.0",""
"Philippines","PHL","1972","","0.0","0.0","0.0",""
"Philippines","PHL","1973","","0.0","0.0","0.0",""
"Philippines","PHL","1974","","0.0","0.0","0.0",""
"Philippines","PHL","1975","","0.0","0.0","0.0",""
"Philippines","PHL","1976","","0.0","0.0","0.0",""
"Philippines","PHL","1977","","0.001","0.0","0.0",""
"Philippines","PHL","1978","","0.003","0.0","0.0",""
"Philippines","PHL","1979","","0.6369400000000001","0.0","0.0",""
"Philippines","PHL","1980","","2.04485","0.0","0.0",""
"Philippines","PHL","1981","","3.9121900000000003","0.0","0.0",""
"Philippines","PHL","1982","","3.90786","0.0","0.0",""
"Philippines","PHL","1983","","4.93498","0.0","0.0",""
"Philippines","PHL","1984","","5.35846","0.0","0.0",""
"Philippines","PHL","1985","","5.9421800000000005","0.0","0.0",""
"Philippines","PHL","1986","","5.5733","0.0","0.0",""
"Philippines","PHL","1987","","4.895969999999999","0.0","0.0",""
"Philippines","PHL","1988","","5.22291","0.0","0.0",""
"Philippines","PHL","1989","","5.70166","0.0","0.0",""
"Philippines","PHL","1990","","5.89576","0.0","0.0",""
"Philippines","PHL","1991","","5.7599800000000005","0.0","0.0",""
"Philippines","PHL","1992","","5.6968000000000005","0.0","0.0",""
"Philippines","PHL","1993","","5.66725","0.0","0.0",""
"Philippines","PHL","1994","","6.3196900000000005","0.0","0.0",""
"Philippines","PHL","1995","","6.134519999999999","0.0","0.0",""
"Philippines","PHL","1996","","6.538729999999998","0.0","0.0",""
"Philippines","PHL","1997","","7.43088","0.0","0.0",""
"Philippines","PHL","1998","","8.95161","0.0","0.0",""
"Philippines","PHL","1999","","10.57669","0.0","0.0",""
"Philippines","PHL","2000","","11.31711","0.0","0.0",""
"Philippines","PHL","2001","","10.38103","0.0","0.0",""
"Philippines","PHL","2002","","10.242493","0.0","0.0",""
"Philippines","PHL","2003","","9.822444","0.0","0.0",""
"Philippines","PHL","2004","","10.28155","0.0","0.0",""
"Philippines","PHL","2005","","9.902443","0.01746","0.001517",""
"Philippines","PHL","2006","","10.465278999999999","0.053235000000000005","0.0013759999999999998",""
"Philippines","PHL","2007","","10.214688","0.057842","0.0013089999999999998",""
"Philippines","PHL","2008","","10.72278","0.061386","0.0013039999999999998",""
"Philippines","PHL","2009","","10.337557","0.064428","0.0012519999999999999",""
"Philippines","PHL","2010","","9.956422432583333","0.061716769000000005","0.0012538",""
"Philippines","PHL","2011","","10.057603898045896","0.088203869","0.0012116",""
"Philippines","PHL","2012","","10.432808999999999","0.075339","0.00132",""
"Philippines","PHL","2013","","9.816571000000001","0.06565499999999999","0.0014140000000000001",""
"Philippines","PHL","2014","","10.503812","0.152052","0.016517",""
"Philippines","PHL","2015","","11.41115","0.748414","0.138534",""
"Philippines","PHL","2016","","11.709254804486596","0.9962251823347422","0.9523470772808535",""
"Poland","POL","1965","","0.048","0.0","0.0",""
"Poland","POL","1966","","0.076","0.0","0.0",""
"Poland","POL","1967","","0.08199999999999999","0.0","0.0",""
"Poland","POL","1968","","0.08800000000000001","0.0","0.0",""
"Poland","POL","1969","","0.16899999999999998","0.0","0.0",""
"Poland","POL","1970","","0.128","0.0","0.0",""
"Poland","POL","1971","","0.16899999999999998","0.0","0.0",""
"Poland","POL","1972","","0.272","0.0","0.0",""
"Poland","POL","1973","","0.295","0.0","0.0",""
"Poland","POL","1974","","0.326","0.0","0.0",""
"Poland","POL","1975","","0.33399999999999996","0.0","0.0",""
"Poland","POL","1976","","0.305","0.0","0.0",""
"Poland","POL","1977","","0.401","0.0","0.0",""
"Poland","POL","1978","","0.38","0.0","0.0",""
"Poland","POL","1979","","0.354","0.0","0.0",""
"Poland","POL","1980","","0.409","0.0","0.0",""
"Poland","POL","1981","","0.391","0.0","0.0",""
"Poland","POL","1982","","0.396","0.0","0.0",""
"Poland","POL","1983","","0.474","0.0","0.0",""
"Poland","POL","1984","","0.495","0.0","0.0",""
"Poland","POL","1985","","0.536","0.0","0.0",""
"Poland","POL","1986","","0.525","0.0","0.0",""
"Poland","POL","1987","","0.324","0.0","0.0",""
"Poland","POL","1988","","0.209","0.0","0.0",""
"Poland","POL","1989","","0.23399999999999999","0.0","0.0",""
"Poland","POL","1990","","0.148813187","0.0","0.0",""
"Poland","POL","1991","","0.253104396","0.0","0.0",""
"Poland","POL","1992","","0.244565934","0.0","0.0",""
"Poland","POL","1993","","0.211631868","0.0","0.0",""
"Poland","POL","1994","","0.20492307699999998","0.0","0.0",""
"Poland","POL","1995","","0.20919230800000002","0.001","0.0",""
"Poland","POL","1996","","0.23297802199999998","0.0","0.0",""
"Poland","POL","1997","","0.34641758200000006","0.002","0.0",""
"Poland","POL","1998","","0.34336813200000005","0.004","0.0",""
"Poland","POL","1999","","0.291527473","0.004","0.0",""
"Poland","POL","2000","","0.31958241800000003","0.005","0.0",""
"Poland","POL","2001","","0.444","0.013999999999999999","0.0",""
"Poland","POL","2002","","0.42700000000000005","0.061","0.0",""
"Poland","POL","2003","","0.455","0.124","0.0",""
"Poland","POL","2004","","0.8503999999999999","0.142","0.0",""
"Poland","POL","2005","","1.5108","0.135","0.0",""
"Poland","POL","2006","","1.9928","0.256","0.0",""
"Poland","POL","2007","","2.5555","0.522","0.0",""
"Poland","POL","2008","","3.617","0.8370000000000001","0.0",""
"Poland","POL","2009","","5.2263","1.077","0.0",""
"Poland","POL","2010","","6.304499999999999","1.6640000000000001","0.0",""
"Poland","POL","2011","","7.6008","3.205","0.0002",""
"Poland","POL","2012","","10.0943","4.747","0.0011",""
"Poland","POL","2013","","8.6221","6.004","0.0015",""
"Poland","POL","2014","","9.977","7.678","0.006999999999999999",""
"Poland","POL","2015","","9.936","10.857999999999999","0.057",""
"Poland","POL","2016","","7.816986548926994","12.587","0.124",""
"Portugal","PRT","1965","","0.207","0.0","0.0",""
"Portugal","PRT","1966","","0.2","0.0","0.0",""
"Portugal","PRT","1967","","0.192","0.0","0.0",""
"Portugal","PRT","1968","","0.228","0.0","0.0",""
"Portugal","PRT","1969","","0.28","0.0","0.0",""
"Portugal","PRT","1970","","0.18600000000000003","0.0","0.0",""
"Portugal","PRT","1971","","0.14300000000000002","0.0","0.0",""
"Portugal","PRT","1972","","0.113","0.0","0.0",""
"Portugal","PRT","1973","","0.2","0.0","0.0",""
"Portugal","PRT","1974","","0.18","0.0","0.0",""
"Portugal","PRT","1975","","0.23600000000000002","0.0","0.0",""
"Portugal","PRT","1976","","0.23","0.0","0.0",""
"Portugal","PRT","1977","","0.23399999999999999","0.0","0.0",""
"Portugal","PRT","1978","","0.23199999999999998","0.0","0.0",""
"Portugal","PRT","1979","","0.258","0.0","0.0",""
"Portugal","PRT","1980","","0.32","0.0","0.0",""
"Portugal","PRT","1981","","0.311","0.0","0.0",""
"Portugal","PRT","1982","","0.353","0.0","0.0",""
"Portugal","PRT","1983","","0.405","0.0","0.0",""
"Portugal","PRT","1984","","0.373","0.0","0.0",""
"Portugal","PRT","1985","","0.5479999999999999","0.0","0.0",""
"Portugal","PRT","1986","","0.606","0.0","0.0",""
"Portugal","PRT","1987","","0.614","0.0","0.0",""
"Portugal","PRT","1988","","0.653","0.0","0.0",""
"Portugal","PRT","1989","","0.6609999999999999","0.001","0.0010101010101009982",""
"Portugal","PRT","1990","","0.693","0.0009595959595959482","0.0",""
"Portugal","PRT","1991","","0.8130000000000001","0.0009595959595959482","0.0",""
"Portugal","PRT","1992","","0.887","0.003838383838383793","0.0",""
"Portugal","PRT","1993","","0.905","0.010555555555555426","0.0",""
"Portugal","PRT","1994","","0.967","0.017","0.0",""
"Portugal","PRT","1995","","1.03","0.016","0.0",""
"Portugal","PRT","1996","","1.008","0.021","0.001",""
"Portugal","PRT","1997","","1.087","0.038","0.001",""
"Portugal","PRT","1998","","1.0796","0.08900000000000001","0.0008",""
"Portugal","PRT","1999","","1.2381","0.12300000000000001","0.0011",""
"Portugal","PRT","2000","","1.376","0.168","0.0014",""
"Portugal","PRT","2001","","1.45","0.256","0.0016",""
"Portugal","PRT","2002","","1.5690000000000002","0.36200000000000004","0.0018",""
